Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Baerami Creek Rd, Baerami",RU1,1.708 ha,"$16,100","$16,100",0.0%
"Baerami Creek Rd, Baerami",RU1,2.995 ha,"$103,000","$100,000",-2.9%
"Dalswinton Rd, Dalswinton",RU1,45.28 ha,"$1,050,000","$1,070,000",1.9%
"Jerrys Plains Rd, Denman",RU1,13.91 ha,"$450,000","$430,000",-4.4%
"Turnermans Rd, Martindale",RU1,208.7 ha,"$1,530,000","$1,550,000",1.3%
"Muscle Creek Rd, Muswellbrook",RU1,36 ha,"$635,000","$610,000",-3.9%
"Sheppard Ave, Muswellbrook",RU1,4047 m²,"$178,000","$180,000",1.1%
"Yarraman Rd, Wybong",RU1,32.38 ha,"$521,000","$530,000",1.7%
