Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Cowans Rd, Blighty",RU1,210.1 ha,"$1,380,000","$1,410,000",2.2%
"Cobb Hwy, Booroorban",RU1,8094 m²,"$1,500","$1,510",0.7%
"Conargo Rd, Conargo",RU1,4.048 ha,"$73,500","$76,000",3.4%
"Wanganella-Conargo Rd, Conargo",RU1,549.57 ha,"$1,400,000","$1,430,000",2.1%
"Flanagans Lane, Deniliquin",RU1,20.23 ha,"$164,000","$170,000",3.7%
"Morris St, Deniliquin",R,2677 m²,"$31,400","$33,000",5.1%
"Sandhurst Lane, Deniliquin",RU1,20 ha,"$735,000","$700,000",-4.8%
