Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Illawarra Hwy, Calderwood",RU2,18.92 ha,"$1,400,000","$1,700,000",21.4%
"Green Mountain Rd, Yellow Rock Ridge",RU1,17.49 ha,"$1,650,000","$2,020,000",22.4%
