Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Avenue Rd, Mosman",E1,386.8 m²,"$2,100,000","$2,280,000",8.6%
"Cowles Rd, Mosman",E1,499.5 m²,"$4,100,000","$4,200,000",2.4%
"Military Rd, Mosman",E1,164.4 m²,"$2,100,000","$2,280,000",8.6%
"Military Rd, Mosman",E3,474.2 m²,"$4,170,000","$4,200,000",0.7%
