Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Dollar Vale Rd, Eurongilly",RU1,17.529 ha,"$252,000","$277,000",9.9%
"Yammatree Rd, Eurongilly",RU1,189.971 ha,"$699,000","$699,000",0.0%
"Trevethin Rd, Junee Reefs",RU1,240.618 ha,"$2,990,000","$2,990,000",0.0%
"Wyoming Lane, Old Junee",RU1,155.543 ha,"$2,320,000","$2,320,000",0.0%
"Oivi Lane, Wantabadgery",RU1,455.74 ha,"$3,690,000","$3,690,000",0.0%
