Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Mary Gilmore Way, Ariah Park",RU1,318.5 ha,"$1,750,000","$1,750,000",0.0%
"Newell Hwy, Back Creek",RU1,35.9 m²,"$17,500","$18,000",2.9%
"Goldfields Way, Barmedman",RU1,2.178 ha,"$42,000","$42,000",0.0%
"Queen St, Barmedman",RU1,1.52 ha,"$23,400","$23,400",0.0%
"Williams Crossing Rd, Barmedman",RU1,415 ha,"$2,530,000","$2,530,000",0.0%
"Richards Lane, Beckom",RU1,278.8 ha,"$500,000","$500,000",0.0%
"Boltes Lane, West Wyalong",RU1,42.49 ha,"$176,000","$184,000",4.6%
"Calleen Lane, West Wyalong",RU1,8096 m²,"$4,500","$5,400",20.0%
