Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Ermelo Rd, Ellangowan",RU1,16 ha,"$300,000","$275,000",-8.3%
"Fairy Hill School Rd, Fairy Hill",RU1,1.28 ha,"$300,000","$300,000",0.0%
"Summerland Way, Fairy Hill",RU1,771.4 m²,"$150,000","$150,000",0.0%
"Mongogarie Rd, Leeville",RU1,73.43 ha,"$750,000","$750,000",0.0%
"Whites Rd, New Italy",RU1,39.69 ha,"$440,000","$440,000",0.0%
"Woodburn Coraki Rd, Swan Bay",RU1,2 ha,"$285,000","$325,000",14.0%
"Upper Cherry Tree Rd, Upper Mongogarie",RU1,198.88 ha,"$600,000","$600,000",0.0%
