Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Bailey St, Adamstown",E4,3355 m²,"$1,540,000","$1,550,000",0.7%
"Canavan Dr, Beresfield",E4,3141 m²,"$1,540,000","$1,550,000",0.7%
"Gipps St, Carrington",E4,335.1 m²,"$670,000","$650,000",-3.0%
"Shelley St, Georgetown",E4,564 m²,"$650,000","$725,000",11.5%
"Old Maitland Rd, Hexham",E5,1104 m²,"$500,000","$500,000",0.0%
"Clyde St, Islington",E4,5996 m²,"$3,000,000","$3,000,000",0.0%
"Rogilla Cl, Maryland",E4,2059 m²,"$1,180,000","$1,400,000",18.6%
"Spit Island Cl, Mayfield West",E4,5005 m²,"$2,750,000","$2,750,000",0.0%
"Guernsey St, Sandgate",E4,1909 m²,"$1,100,000","$1,000,000",-9.1%
