Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Spurway Lane, Canobolas",RU1,2.805 ha,"$980,000","$980,000",0.0%
"Beer Rd, Orange",RU1,10.58 ha,"$1,050,000","$1,050,000",0.0%
