Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Whittakers Creek Rd, Bodalla",RU1,47.03 ha,"$627,000","$683,000",8.9%
"Old Princes Hwy, East Lynne",RU1,41.47 ha,"$580,000","$810,000",39.7%
"Araluen Rd, Moruya",RU1,3.249 ha,"$618,000","$618,000",0.0%
"Francis St, Moruya",RU4,2 ha,"$694,000","$678,000",-2.3%
"Old Hwy, Narooma",RU4,2.387 ha,"$680,000","$680,000",0.0%
"Tomakin Rd, Woodlands",RU4,2.024 ha,"$525,000","$525,000",0.0%
