Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Chatham Valley Rd, Chatham Valley",RU1,158.45 ha,"$2,170,000","$2,170,000",0.0%
"Tuglow Rd, Gingkin",RU1,5.1 ha,"$320,000","$330,000",3.1%
"Isabella Rd, Isabella",RU1,5.097 ha,"$141,000","$141,000",0.0%
"Bloom Hill Rd, O'Connell",RU1,16.19 ha,"$636,000","$670,000",5.4%
"Butterfactory Lane, Oberon",RU1,2.37 ha,"$276,000","$276,000",0.0%
"Abercrombie Rd, Porters Retreat",RU1,172.5 ha,"$1,960,000","$1,970,000",0.5%
"Gormans Lane, Porters Retreat",RU1,3.65 ha,"$100,000","$105,000",5.0%
