Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Appin Rd, Gilead",RU2,1.233 ha,"$979,000","$1,080,000",10.3%
"Appin Rd, Gilead",RU2,40 ha,"$6,130,000","$6,750,000",10.1%
"Campbelltown Rd, Ingleburn",RU2,2.084 ha,"$910,000","$1,000,000",9.9%
"Medhurst Rd, Menangle Park",RU2,22.5 ha,"$1,100,000","$1,210,000",10.0%
