Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Freemans Dr, Cooranbong",RU4,1.124 ha,"$730,000","$770,000",5.5%
"Mount Faulk Rd, Cooranbong",RU2,33.06 ha,"$1,100,000","$1,240,000",12.7%
"Gradwells Rd, Dora Creek",RU2,4.459 ha,"$819,000","$875,000",6.8%
"Myall Rd, Garden Suburb",R,38.804 ha,"$2,200,000","$2,600,000",18.2%
"Bulls Garden Rd, Whitebridge",R,2.55 ha,"$690,000","$690,000",0.0%
"Manhire Rd, Wyee",RU4,21.62 ha,"$1,150,000","$1,250,000",8.7%
