"Address","Zone","Area","01 Jul 2023","01 Jul 2024","% change"
"Main St, Alstonville","E1","737 m²","$400,000","$400,000","0.0%"
"River St, Ballina","E2","883.1 m²","$567,000","$567,000","0.0%"
"River St, Ballina","E2","529.3 m²","$716,000","$716,000","0.0%"
"Ballina St, Lennox Head","E1","981.4 m²","$2,700,000","$2,950,000","9.3%"
"Ronan Pl, West Ballina","E3","2529 m²","$797,000","$797,000","0.0%"
"Smiths Lane, Wollongbar","E1","3083 m²","$900,000","$900,000","0.0%"
