Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Liverpool Rd, Burwood",E1,303.5 m²,"$1,000,000","$1,050,000",5.0%
"Parramatta Rd, Croydon",E3,860 m²,"$3,510,000","$3,600,000",2.6%
"The Strand , Croydon",E1,231.7 m²,"$1,350,000","$1,450,000",7.4%
"Georges River Rd, Croydon Park",E1,207.1 m²,"$720,000","$760,000",5.6%
