Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Buffalo Rd, Gladesville",E4,1353 m²,"$2,500,000","$2,500,000",0.0%
"Waterview St, Putney",W4,1.564 ha,"$4,150,000","$4,300,000",3.6%
