"Address","Zone","Area","01 Jul 2023","01 Jul 2024","% change"
"Beardy St, Armidale","E2","632.2 m²","$340,000","$340,000","0.0%"
"Beardy St, Armidale","E2","2914 m²","$1,300,000","$1,300,000","0.0%"
"Canambe St, Armidale","E3","1.023 ha","$1,020,000","$1,020,000","0.0%"
"Niagara St, Armidale","E1","1335 m²","$210,000","$210,000","0.0%"
"Bradley St, Guyra","E1","689.6 m²","$35,000","$36,000","2.9%"
