Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Chalmer St, Angledool",RU1,4047 m²,"$5,000","$5,000",0.0%
"Kamilaroi Hwy, Brewarrina",RU1,3098 m²,"$6,600","$6,600",0.0%
"Tarrion Yarrawin Rd, Brewarrina",RU1,2128.4 ha,"$1,330,000","$1,471,000",10.6%
Brewarrina,RU1,12513 ha,"$1,090,000","$1,090,000",0.0%
Brewarrina,RU1,3156 ha,"$1,330,000","$1,528,000",14.9%
Brewarrina,RU1,4219.405 ha,"$1,500,000","$1,659,000",10.6%
"Tarcoon Byrock Rd, Byrock",RU1,2787 ha,"$334,000","$334,000",0.0%
"Carcool Rd, Talawanta",RU1,6585 ha,"$2,990,000","$3,304,000",10.5%
"Kahmoo Dunsandale Rd, Weilmoringle",RU1,6740 ha,"$856,000","$884,000",3.3%
