Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Coates Park Rd, Cobbitty",RU1,139.3 ha,"$14,600,000","$14,000,000",-4.1%
"Cobbitty Rd, Cobbitty",RU1,9.599 ha,"$4,950,000","$4,200,000",-15.2%
"Cut Hill Rd, Cobbitty",RU1,2 ha,"$1,950,000","$1,700,000",-12.8%
"Narellan Rd, Currans Hill",RU2,3.144 ha,"$1,830,000","$1,720,000",-6.0%
"Ellis Lane, Ellis Lane",RU1,4358 m²,"$1,730,000","$1,640,000",-5.2%
"The Old Oaks Road , Grasmere",RU1,14.89 ha,"$4,620,000","$3,880,000",-16.0%
"Masterfield St, Rossmore",RU4,2 ha,"$4,020,000","$3,700,000",-8.0%
