Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Mckinnons Rd, Barellan",RU1,325.4 ha,"$1,920,000","$1,720,000",-10.4%
"Francis St, Binya",RU1,1012 m²,"$14,200","$14,200",0.0%
"Faithfull Rd, Boree Creek",RU1,242.8 ha,"$2,040,000","$2,040,000",0.0%
"Williams Rd, Brobenah",RU1,367.5 ha,"$2,300,000","$2,070,000",-10.0%
"Cudell Rd, Euroley",RU1,777 ha,"$1,590,000","$1,740,000",9.4%
"Bogolong Rd, Grong Grong",RU1,744.18 ha,"$1,450,000","$1,230,000",-15.2%
"Dobells Rd, Kamarah",RU1,5.868 ha,"$47,300","$47,300",0.0%
"Humby St, Kamarah",RU1,2023 m²,"$4,450","$8,610",93.5%
"Weir Park Rd, Narrandera",RU4,48.83 ha,"$509,000","$509,000",0.0%
