Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Bellevue Rd, Bellevue Hill",E1,523 m²,"$2,550,000","$2,600,000",2.0%
"Bay St, Double Bay",E1,183.4 m²,"$2,760,000","$2,820,000",2.2%
