"Address","Zone","Area","01 Jul 2023","01 Jul 2024","% change"
"George St, Bathurst","E2","499.5 m²","$300,000","$300,000","0.0%"
"Howick St, Bathurst","E2","835.6 m²","$300,000","$300,000","0.0%"
"Boyd St, Kelso","E3","2460 m²","$943,000","$1,000,000","6.0%"
"Bradwardine Rd, Robin Hill","E3","2269 m²","$260,000","$265,000","1.9%"
"Wark Pde, Windradyne","E1","5161 m²","$781,000","$780,000","-0.1%"
