Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Davidson St, Ariah Park",R5,3984 m²,"$77,700","$77,700",0.0%
"Hopetoun St, Ariah Park",RU5,1012 m²,"$45,000","$45,000",0.0%
"Burley Griffin Way, Springdale",RU5,4047 m²,"$45,600","$45,600",0.0%
"Baker St, Temora",MU1,765.1 m²,"$133,000","$133,000",0.0%
"Gallipoli St, Temora",R1,796.7 m²,"$139,000","$145,000",4.3%
"Junee Rd, Temora",R1,8195 m²,"$287,000","$287,000",0.0%
"Rosella St, Temora",R5,2.108 ha,"$249,000","$261,000",4.8%
"Twynam St, Temora",R1,1012 m²,"$126,000","$131,000",4.0%
