Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Marsden St, Caragabal",RU5,3034 m²,"$20,300","$20,300",0.0%
"Bogalong St, Grenfell",R1,961.1 m²,"$86,200","$90,500",5.0%
"Grimshaw Lane, Grenfell",R5,1.696 ha,"$140,000","$153,000",9.3%
"Mary Gilmore Way, Grenfell",R5,6.896 ha,"$279,000","$279,000",0.0%
"Newton St, Grenfell",R1,9662 m²,"$95,900","$124,000",29.3%
"Simpson Dr, Grenfell",R5,5.083 ha,"$157,000","$157,000",0.0%
"Stan Mccabe Dr, Grenfell",R1,1133 m²,"$91,800","$96,300",4.9%
