Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Bygoo St, Ardlethan",RU5,1012 m²,"$28,300","$31,100",9.9%
"Ariah St, Beckom",RU5,999 m²,"$3,660","$20,100",449.2%
"Campbells Lane, Coolamon",R5,2.507 ha,"$300,000","$300,000",0.0%
"Wallace St, Coolamon",RU5,1518 m²,"$184,000","$184,000",0.0%
"Loch St, Ganmain",RU5,1013 m²,"$49,000","$56,300",14.9%
"Don St, Marrar",RU5,2023 m²,"$98,400","$98,400",0.0%
"Devlin St, Matong",RU5,2023 m²,"$40,400","$40,400",0.0%
