Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Gordon St, Carrathool",RU5,2023 m²,"$9,360","$9,360",0.0%
"Kidman Way, Goolgowi",R5,3.16 ha,"$65,000","$71,500",10.0%
"Stipa St, Goolgowi",RU5,1214 m²,"$24,200","$24,200",0.0%
"Lachlan River Rd, Hillston",R5,2.109 ha,"$142,000","$142,000",0.0%
"Molesworth St, Hillston",RU5,705.6 m²,"$30,700","$30,700",0.0%
"Charney St, Merriwagga",RU5,2428 m²,"$7,200","$7,200",0.0%
"Moa Rd, Rankins Springs",RU5,3118 m²,"$12,100","$12,100",0.0%
