Address,Zone,Area,01 Jul 2023,01 Jul 2024,% change
"Inkerman St, Burren Junction",RU5,2023 m²,"$14,500","$10,100",-30.3%
"Colin St, Carinda",R5,6070 m²,"$5,000","$3,570",-28.6%
"Mcnamara St, Carinda",RU5,2023 m²,"$3,500","$2,500",-28.6%
"High St, Collarenebri",RU5,1351 m²,"$13,000","$15,300",17.7%
"Narrabri St, Cumborah",RU5,2023 m²,"$20,100","$17,000",-15.4%
"Agate St, Lightning Ridge",R1,1011.7 m²,"$38,000","$53,200",40.0%
"Rowena St, Rowena",RU5,1764 m²,"$16,000","$16,000",0.0%
"Fox St, Walgett",R1,1847 m²,"$14,400","$14,400",0.0%
